Navn,Stasjon,Tid(norsk normaltid),Midlere lufttrykk i stasjonsnivaa (dogn),Vanndamptrykk (dogn),Midlere relativ luftfuktighet (dogn),Spesifikk luftfuktighet,Gjennomsnittlig skydekke (dogn)
Trondheim - Voll,SN68860,29.05.2019,992.1,6.5,71,4.1,-
Trondheim - Voll,SN68860,30.05.2019,989.9,7.3,82,4.6,-
Trondheim - Voll,SN68860,31.05.2019,994.5,7.8,90,4.9,-
Trondheim - Voll,SN68860,01.06.2019,994.5,7.9,72,4.9,-
Trondheim - Voll,SN68860,02.06.2019,996.2,8.8,73,5.5,-
Trondheim - Voll,SN68860,03.06.2019,985.9,12,70,7.6,-
Trondheim - Voll,SN68860,04.06.2019,991.4,11.6,77,7.3,-
Trondheim - Voll,SN68860,05.06.2019,994.7,11,73,6.9,-
Trondheim - Voll,SN68860,06.06.2019,996.4,13.2,59,8.3,-
Trondheim - Voll,SN68860,07.06.2019,997.6,12.6,82,7.9,-
Trondheim - Voll,SN68860,08.06.2019,995,13.5,80,8.5,-
Trondheim - Voll,SN68860,09.06.2019,991.7,12.1,72,7.6,-
Trondheim - Voll,SN68860,10.06.2019,1002.6,10.2,80,6.4,-
Trondheim - Voll,SN68860,11.06.2019,1010.4,10.1,68,6.2,-
Trondheim - Voll,SN68860,12.06.2019,1006.8,9.3,64,5.8,-
Trondheim - Voll,SN68860,13.06.2019,997,11.1,74,7,-
Trondheim - Voll,SN68860,14.06.2019,1000.6,12.4,71,7.7,-
Trondheim - Voll,SN68860,15.06.2019,1002.2,12.4,67,7.7,-
Trondheim - Voll,SN68860,16.06.2019,996.6,13.6,70,8.5,-
Trondheim - Voll,SN68860,17.06.2019,997,11.7,77,7.3,-
Trondheim - Voll,SN68860,18.06.2019,993.7,12,79,7.5,-
Trondheim - Voll,SN68860,19.06.2019,994.2,11.5,72,7.2,-
Trondheim - Voll,SN68860,20.06.2019,987.8,13.1,74,8.3,-
Trondheim - Voll,SN68860,21.06.2019,991.7,11.2,83,7.1,-
Trondheim - Voll,SN68860,22.06.2019,999.6,9.6,74,6,-
Trondheim - Voll,SN68860,23.06.2019,1007.2,9.6,74,6,-
Trondheim - Voll,SN68860,24.06.2019,1013.8,9.8,68,6,-
Trondheim - Voll,SN68860,25.06.2019,1009,12.4,81,7.7,-
Trondheim - Voll,SN68860,26.06.2019,1006.6,9.8,76,6.1,-
Trondheim - Voll,SN68860,27.06.2019,1008.3,10.5,87,6.5,-
Trondheim - Voll,SN68860,28.06.2019,1004.8,11.6,87,7.2,-
Trondheim - Voll,SN68860,29.06.2019,996.6,12.3,90,7.7,-
Trondheim - Voll,SN68860,30.06.2019,983.5,13.3,90,8.5,-
Trondheim - Voll,SN68860,01.07.2019,982.3,10.6,89,6.8,-
Trondheim - Voll,SN68860,02.07.2019,991.8,8,80,5.1,-
Trondheim - Voll,SN68860,03.07.2019,994.4,8.1,83,5.1,-
Trondheim - Voll,SN68860,04.07.2019,991.9,8.6,83,5.4,-
Trondheim - Voll,SN68860,05.07.2019,993.7,9.7,87,6.1,-
Trondheim - Voll,SN68860,06.07.2019,990.3,10,80,6.3,-
Trondheim - Voll,SN68860,07.07.2019,994.4,10.1,76,6.3,-
Trondheim - Voll,SN68860,08.07.2019,999.6,10.9,89,6.8,-
Trondheim - Voll,SN68860,09.07.2019,1002.4,12,83,7.5,-
Trondheim - Voll,SN68860,10.07.2019,1001.1,11.3,76,7,-
Trondheim - Voll,SN68860,11.07.2019,997,10.8,70,6.8,-
Trondheim - Voll,SN68860,12.07.2019,997.2,10.7,76,6.7,-
Trondheim - Voll,SN68860,13.07.2019,1000.6,10.6,77,6.6,-
Trondheim - Voll,SN68860,14.07.2019,1002.8,9.5,76,5.9,-
Trondheim - Voll,SN68860,15.07.2019,999.6,11,91,6.9,-
Trondheim - Voll,SN68860,16.07.2019,1000.8,10.7,81,6.7,-
Trondheim - Voll,SN68860,17.07.2019,996.8,11.1,74,6.9,-
Trondheim - Voll,SN68860,18.07.2019,991.9,13.7,67,8.6,-
Trondheim - Voll,SN68860,19.07.2019,993.4,13.2,67,8.3,-
Trondheim - Voll,SN68860,20.07.2019,994.8,13.5,66,8.5,-
Trondheim - Voll,SN68860,21.07.2019,993.5,15.3,77,9.6,-
Trondheim - Voll,SN68860,22.07.2019,996.7,14.3,78,8.9,-
Trondheim - Voll,SN68860,23.07.2019,999.3,15.4,74,9.6,-
Trondheim - Voll,SN68860,24.07.2019,1000.8,18.9,76,11.8,-
Trondheim - Voll,SN68860,25.07.2019,1001.8,19.6,73,12.2,-
Trondheim - Voll,SN68860,26.07.2019,1004.2,19.3,69,12,-
Trondheim - Voll,SN68860,27.07.2019,1002.8,18.3,54,11.4,-
Trondheim - Voll,SN68860,28.07.2019,999.2,18,55,11.3,-
Trondheim - Voll,SN68860,29.07.2019,996.7,17.6,58,11.1,-
Trondheim - Voll,SN68860,30.07.2019,1000.2,11.1,58,6.9,-
Trondheim - Voll,SN68860,31.07.2019,1001.9,9.4,47,5.9,-
Trondheim - Voll,SN68860,01.08.2019,1003.4,11.3,59,7,-
Trondheim - Voll,SN68860,02.08.2019,1003.2,11.4,71,7.1,-
Trondheim - Voll,SN68860,03.08.2019,1001.4,10.5,71,6.5,-
Trondheim - Voll,SN68860,04.08.2019,998,10.6,70,6.6,-
Trondheim - Voll,SN68860,05.08.2019,994,10.6,75,6.6,-
Trondheim - Voll,SN68860,06.08.2019,987.5,11,72,7,-
Trondheim - Voll,SN68860,07.08.2019,985.4,13.1,77,8.3,-
Trondheim - Voll,SN68860,08.08.2019,988.2,14.3,89,9.1,-
Trondheim - Voll,SN68860,09.08.2019,994,13.8,84,8.7,-
Trondheim - Voll,SN68860,10.08.2019,986.4,13.3,63,8.4,-
Trondheim - Voll,SN68860,11.08.2019,981.8,15.2,70,9.7,-
Trondheim - Voll,SN68860,12.08.2019,986.3,14.5,93,9.2,-
Trondheim - Voll,SN68860,13.08.2019,989,11.6,90,7.3,-
Trondheim - Voll,SN68860,14.08.2019,991.3,10.1,73,6.3,-
Trondheim - Voll,SN68860,15.08.2019,991.1,10.7,71,6.8,-
Trondheim - Voll,SN68860,16.08.2019,989.1,11.5,71,7.3,-
Trondheim - Voll,SN68860,17.08.2019,981.9,13,75,8.2,-
Trondheim - Voll,SN68860,18.08.2019,982.6,12.6,75,8,-
Trondheim - Voll,SN68860,19.08.2019,982.6,11.3,72,7.2,-
Trondheim - Voll,SN68860,20.08.2019,992.2,12.5,82,7.8,-
Trondheim - Voll,SN68860,21.08.2019,1003.4,10.1,72,6.3,-
Trondheim - Voll,SN68860,22.08.2019,999.4,10.5,71,6.6,-
Trondheim - Voll,SN68860,23.08.2019,999.2,12.1,79,7.6,-
Trondheim - Voll,SN68860,24.08.2019,1006,13.5,83,8.4,-
Trondheim - Voll,SN68860,25.08.2019,1003.6,14.9,87,9.3,-
Trondheim - Voll,SN68860,26.08.2019,1003.2,15.2,79,9.5,-
Trondheim - Voll,SN68860,27.08.2019,1002.4,15.1,71,9.4,-
Trondheim - Voll,SN68860,28.08.2019,996.7,15.8,68,10,-
Trondheim - Voll,SN68860,29.08.2019,992.8,14.7,84,9.3,-
Trondheim - Voll,SN68860,30.08.2019,991.9,12.4,71,7.8,-
Trondheim - Voll,SN68860,31.08.2019,990.4,13.9,71,8.8,-
Trondheim - Voll,SN68860,01.09.2019,986.2,12.5,71,7.9,-
Trondheim - Voll,SN68860,02.09.2019,994.2,8.9,72,5.6,-
Trondheim - Voll,SN68860,03.09.2019,993.1,9.1,80,5.7,-
Trondheim - Voll,SN68860,04.09.2019,990,9.2,75,5.8,-
Trondheim - Voll,SN68860,05.09.2019,984.4,10,89,6.4,-
Trondheim - Voll,SN68860,06.09.2019,992.4,8.8,79,5.6,-
Trondheim - Voll,SN68860,07.09.2019,1002.5,9.4,82,5.8,-
Trondheim - Voll,SN68860,08.09.2019,1007.4,9.3,81,5.8,-
Trondheim - Voll,SN68860,09.09.2019,1003.2,9.9,68,6.2,-
Trondheim - Voll,SN68860,10.09.2019,997.6,12.7,79,7.9,-
Trondheim - Voll,SN68860,11.09.2019,984.5,12.1,69,7.7,-
Trondheim - Voll,SN68860,12.09.2019,990.1,10.7,84,6.7,-
Trondheim - Voll,SN68860,13.09.2019,997.5,9.3,88,5.8,-
Trondheim - Voll,SN68860,14.09.2019,995.3,9.2,85,5.8,-
Trondheim - Voll,SN68860,15.09.2019,974.4,9.4,81,6,-
Trondheim - Voll,SN68860,16.09.2019,985.3,8.9,84,5.7,-
Trondheim - Voll,SN68860,17.09.2019,990.2,8.6,84,5.4,-
Trondheim - Voll,SN68860,18.09.2019,1001.4,8.8,87,5.5,-
Trondheim - Voll,SN68860,19.09.2019,1007,8.3,87,5.1,-
Trondheim - Voll,SN68860,20.09.2019,998.7,10.6,86,6.6,-
Trondheim - Voll,SN68860,21.09.2019,1000.6,11.4,80,7.1,-
Trondheim - Voll,SN68860,22.09.2019,1001.5,10.3,90,6.4,-
Trondheim - Voll,SN68860,23.09.2019,1000.3,9.7,86,6,-
Trondheim - Voll,SN68860,24.09.2019,997.9,9.1,85,5.7,-
Trondheim - Voll,SN68860,25.09.2019,996.2,8.2,73,5.1,-
Trondheim - Voll,SN68860,26.09.2019,995,7.6,67,4.8,-
Trondheim - Voll,SN68860,27.09.2019,992,8.5,65,5.4,-
Trondheim - Voll,SN68860,28.09.2019,986.5,9.9,68,6.2,-
Trondheim - Voll,SN68860,29.09.2019,979,9.8,86,6.2,-
Trondheim - Voll,SN68860,30.09.2019,975,6.7,88,4.3,-
Trondheim - Voll,SN68860,01.10.2019,976.8,6.8,92,4.3,-
Trondheim - Voll,SN68860,02.10.2019,991.5,9,94,5.7,-
Trondheim - Voll,SN68860,03.10.2019,1000.5,7,80,4.4,-
Trondheim - Voll,SN68860,04.10.2019,1003,4.6,63,2.9,-
Trondheim - Voll,SN68860,05.10.2019,1008.3,4.4,74,2.7,-
Trondheim - Voll,SN68860,06.10.2019,1009.9,4.5,70,2.8,-
Trondheim - Voll,SN68860,07.10.2019,1000.8,5.8,73,3.6,-
Trondheim - Voll,SN68860,08.10.2019,980.7,5.5,69,3.5,-
Trondheim - Voll,SN68860,09.10.2019,977.7,6.1,70,3.9,-
Trondheim - Voll,SN68860,10.10.2019,978.3,6.5,84,4.2,-
Trondheim - Voll,SN68860,11.10.2019,975.9,7.9,91,5.1,-
Trondheim - Voll,SN68860,12.10.2019,976.7,7.3,88,4.7,-
Trondheim - Voll,SN68860,13.10.2019,989.7,6.6,80,4.1,-
Trondheim - Voll,SN68860,14.10.2019,994.3,5.5,83,3.4,-
Trondheim - Voll,SN68860,15.10.2019,998.3,5.8,87,3.6,-
Trondheim - Voll,SN68860,16.10.2019,992.8,6.9,78,4.3,-
Trondheim - Voll,SN68860,17.10.2019,989.8,7.1,73,4.5,-
Trondheim - Voll,SN68860,18.10.2019,988.5,8.4,83,5.3,-
Trondheim - Voll,SN68860,19.10.2019,990.6,7.3,84,4.6,-
Trondheim - Voll,SN68860,20.10.2019,997.2,5.8,73,3.6,-
Trondheim - Voll,SN68860,21.10.2019,997.6,6.3,73,3.9,-
Trondheim - Voll,SN68860,22.10.2019,983.5,6.9,65,4.4,-
Trondheim - Voll,SN68860,23.10.2019,988.9,7.9,85,5,-
Trondheim - Voll,SN68860,24.10.2019,984.5,7.8,70,4.9,-
Trondheim - Voll,SN68860,25.10.2019,980.3,7.9,90,5,-
Trondheim - Voll,SN68860,26.10.2019,983.7,5.1,78,3.2,-
Trondheim - Voll,SN68860,27.10.2019,988,5.7,87,3.6,-
Trondheim - Voll,SN68860,28.10.2019,1001.3,6.5,90,4.1,-
Trondheim - Voll,SN68860,29.10.2019,1009.2,6.8,90,4.2,-
Trondheim - Voll,SN68860,30.10.2019,1004.1,7,88,4.3,-
Trondheim - Voll,SN68860,31.10.2019,1001.7,-,90,-,-
Trondheim - Voll,SN68860,01.11.2019,991.2,6.3,86,4,-
Trondheim - Voll,SN68860,02.11.2019,981.4,5.7,88,3.6,-
Trondheim - Voll,SN68860,03.11.2019,985.3,3.8,84,2.4,-
Trondheim - Voll,SN68860,04.11.2019,988,2.9,63,1.8,-
Trondheim - Voll,SN68860,05.11.2019,991.2,2.9,78,1.8,-
Trondheim - Voll,SN68860,06.11.2019,988.7,3,73,1.9,-
Trondheim - Voll,SN68860,07.11.2019,991.7,3,72,1.9,-
Trondheim - Voll,SN68860,08.11.2019,998.7,3.2,78,2,-
Trondheim - Voll,SN68860,09.11.2019,1000.3,3.1,82,1.9,-
Trondheim - Voll,SN68860,10.11.2019,1000.4,3.2,82,2,-
Trondheim - Voll,SN68860,11.11.2019,990.9,3,73,1.9,-
Trondheim - Voll,SN68860,12.11.2019,983.8,4.1,73,2.6,-
Trondheim - Voll,SN68860,13.11.2019,981.1,4.8,70,3.1,-
Trondheim - Voll,SN68860,14.11.2019,991.6,4.2,81,2.6,-
Trondheim - Voll,SN68860,15.11.2019,1004.6,3.4,72,2.1,-
Trondheim - Voll,SN68860,16.11.2019,998,4.5,77,2.8,-
Trondheim - Voll,SN68860,17.11.2019,995.6,5.4,71,3.4,-
Trondheim - Voll,SN68860,18.11.2019,999.7,5.7,80,3.6,-
Trondheim - Voll,SN68860,19.11.2019,993,6.4,96,4,-
Trondheim - Voll,SN68860,20.11.2019,1004.3,4.8,86,3,-
Trondheim - Voll,SN68860,21.11.2019,1005.3,5.9,80,3.6,-
Trondheim - Voll,SN68860,22.11.2019,1000.1,6.2,73,3.9,-
Trondheim - Voll,SN68860,23.11.2019,1001.2,5.9,73,3.7,-
Trondheim - Voll,SN68860,24.11.2019,1000.9,5.9,94,3.6,-
Trondheim - Voll,SN68860,25.11.2019,997.5,6.4,98,4,-
Trondheim - Voll,SN68860,26.11.2019,993,6.3,98,3.9,-
Trondheim - Voll,SN68860,27.11.2019,984.9,4.8,81,3,-
Trondheim - Voll,SN68860,28.11.2019,978.7,4.8,84,3,-
Trondheim - Voll,SN68860,29.11.2019,983.5,4.8,77,3,-
Trondheim - Voll,SN68860,30.11.2019,994.8,5,89,3.1,-
Trondheim - Voll,SN68860,01.12.2019,992.7,5.2,88,3.3,-
Trondheim - Voll,SN68860,02.12.2019,996.4,5.2,90,3.3,-
Trondheim - Voll,SN68860,03.12.2019,988,7.5,88,4.7,-
Trondheim - Voll,SN68860,04.12.2019,984.1,7,87,4.4,-
Trondheim - Voll,SN68860,05.12.2019,968.6,5.9,82,3.8,-
Trondheim - Voll,SN68860,06.12.2019,966.6,5.9,82,3.8,-
Trondheim - Voll,SN68860,07.12.2019,972.3,5.9,90,3.7,-
Trondheim - Voll,SN68860,08.12.2019,958.7,4.5,79,2.9,-
Trondheim - Voll,SN68860,09.12.2019,972.2,4.8,87,3.1,-
Trondheim - Voll,SN68860,10.12.2019,983.6,4.3,75,2.7,-
Trondheim - Voll,SN68860,11.12.2019,967.4,4.7,52,3,-
Trondheim - Voll,SN68860,12.12.2019,968.3,4.4,51,2.9,-
Trondheim - Voll,SN68860,13.12.2019,970.3,4.1,56,2.7,-
Trondheim - Voll,SN68860,14.12.2019,968.7,4.9,62,3.1,-
Trondheim - Voll,SN68860,15.12.2019,968.4,4.7,67,3,-
Trondheim - Voll,SN68860,16.12.2019,975,4.2,74,2.7,-
Trondheim - Voll,SN68860,17.12.2019,980.3,4.2,76,2.7,-
Trondheim - Voll,SN68860,18.12.2019,985.8,4.7,84,3,-
Trondheim - Voll,SN68860,19.12.2019,991.7,4.3,73,2.7,-
Trondheim - Voll,SN68860,20.12.2019,978.7,5.6,84,3.6,-
Trondheim - Voll,SN68860,21.12.2019,969.4,6,71,3.9,-
Trondheim - Voll,SN68860,22.12.2019,974,6.3,90,4.1,-
Trondheim - Voll,SN68860,23.12.2019,982.5,4.8,92,3,-
Trondheim - Voll,SN68860,24.12.2019,987.8,3.8,93,2.4,-
Trondheim - Voll,SN68860,25.12.2019,996.7,4.2,93,2.6,-
Trondheim - Voll,SN68860,26.12.2019,1005.9,5.7,97,3.5,-
Trondheim - Voll,SN68860,27.12.2019,1014.3,3.9,89,2.4,-
Trondheim - Voll,SN68860,28.12.2019,1007.7,5.2,84,3.2,-
Trondheim - Voll,SN68860,29.12.2019,990.2,7.5,83,4.7,-
Trondheim - Voll,SN68860,30.12.2019,980.7,7.1,84,4.5,-
Trondheim - Voll,SN68860,31.12.2019,996.4,6.1,84,3.8,-
Trondheim - Voll,SN68860,01.01.2020,988.3,6.7,66,4.3,-
Trondheim - Voll,SN68860,02.01.2020,973.7,6.8,68,4.4,-
Trondheim - Voll,SN68860,03.01.2020,967,5.4,88,3.5,-
Trondheim - Voll,SN68860,04.01.2020,988.2,5.3,82,3.3,-
Trondheim - Voll,SN68860,05.01.2020,993.3,6.2,85,3.9,-
Trondheim - Voll,SN68860,06.01.2020,986.8,6.8,81,4.3,-
Trondheim - Voll,SN68860,07.01.2020,978.3,5.7,59,3.6,-
Trondheim - Voll,SN68860,08.01.2020,970.7,5.9,74,3.8,-
Trondheim - Voll,SN68860,09.01.2020,987.1,4.3,63,2.7,-
Trondheim - Voll,SN68860,10.01.2020,994.5,4.3,70,2.7,-
Trondheim - Voll,SN68860,11.01.2020,977.4,5.1,59,3.3,-
Trondheim - Voll,SN68860,12.01.2020,977.4,5.7,82,3.7,-
Trondheim - Voll,SN68860,13.01.2020,979.3,4.5,63,2.8,-
Trondheim - Voll,SN68860,14.01.2020,967,4.6,52,2.9,-
Trondheim - Voll,SN68860,15.01.2020,967.5,4.8,60,3.1,-
Trondheim - Voll,SN68860,16.01.2020,982.7,5.8,69,3.7,-
Trondheim - Voll,SN68860,17.01.2020,986.7,5.8,70,3.7,-
Trondheim - Voll,SN68860,18.01.2020,985.2,5.9,88,3.7,-
Trondheim - Voll,SN68860,19.01.2020,1005.1,5.9,77,3.7,-
Trondheim - Voll,SN68860,20.01.2020,999.5,8.8,82,5.5,-
Trondheim - Voll,SN68860,21.01.2020,998.9,5.9,81,3.7,-
Trondheim - Voll,SN68860,22.01.2020,1006.7,5.4,78,3.3,-
Trondheim - Voll,SN68860,23.01.2020,991.7,6.8,85,4.2,-
Trondheim - Voll,SN68860,24.01.2020,983.8,5.8,92,3.7,-
Trondheim - Voll,SN68860,25.01.2020,984.8,5.8,89,3.7,-
Trondheim - Voll,SN68860,26.01.2020,982.5,7.2,87,4.6,-
Trondheim - Voll,SN68860,27.01.2020,977.5,5.6,87,3.6,-
Trondheim - Voll,SN68860,28.01.2020,975,4.6,78,3,-
Trondheim - Voll,SN68860,29.01.2020,974.3,4.6,72,2.9,-
Trondheim - Voll,SN68860,30.01.2020,974.7,4.4,76,2.8,-
Trondheim - Voll,SN68860,31.01.2020,966,4.4,58,2.8,-
Trondheim - Voll,SN68860,01.02.2020,960.5,5.4,73,3.5,-
Trondheim - Voll,SN68860,02.02.2020,972.4,6.2,90,4,-
Trondheim - Voll,SN68860,03.02.2020,983.1,4.8,86,3,-
Trondheim - Voll,SN68860,04.02.2020,989.6,4.3,79,2.7,-
Trondheim - Voll,SN68860,05.02.2020,993.5,6.2,92,3.9,-
Trondheim - Voll,SN68860,06.02.2020,1002,5.9,98,3.7,-
Trondheim - Voll,SN68860,07.02.2020,1002.5,6.7,94,4.2,-
Trondheim - Voll,SN68860,08.02.2020,986.7,5,77,3.1,-
Trondheim - Voll,SN68860,09.02.2020,954.8,5,56,3.3,-
Trondheim - Voll,SN68860,10.02.2020,938.7,6,79,4,-
Trondheim - Voll,SN68860,11.02.2020,949.8,4.3,66,2.8,-
Trondheim - Voll,SN68860,12.02.2020,962.6,5.1,79,3.3,-
Trondheim - Voll,SN68860,13.02.2020,980.2,5.2,83,3.3,-
Trondheim - Voll,SN68860,14.02.2020,990.8,4.1,76,2.6,-
Trondheim - Voll,SN68860,15.02.2020,979.8,4.5,55,2.9,-
Trondheim - Voll,SN68860,16.02.2020,953,6.1,71,4,-
Trondheim - Voll,SN68860,17.02.2020,952.3,5.1,59,3.4,-
Trondheim - Voll,SN68860,18.02.2020,968.9,6.3,86,4,-
Trondheim - Voll,SN68860,19.02.2020,983.3,5.4,85,3.4,-
Trondheim - Voll,SN68860,20.02.2020,973.5,4.8,63,3.1,-
Trondheim - Voll,SN68860,21.02.2020,966.4,5,65,3.2,-
Trondheim - Voll,SN68860,22.02.2020,957.3,5.7,79,3.7,-
Trondheim - Voll,SN68860,23.02.2020,969.5,5.6,87,3.6,-
Trondheim - Voll,SN68860,24.02.2020,985.1,5.3,91,3.3,-
Trondheim - Voll,SN68860,25.02.2020,982.1,3.8,82,2.4,-
Trondheim - Voll,SN68860,26.02.2020,981.4,2.5,68,1.6,-
Trondheim - Voll,SN68860,27.02.2020,977.5,2.4,55,1.5,-
Trondheim - Voll,SN68860,28.02.2020,979,3.3,68,2.1,-
Trondheim - Voll,SN68860,29.02.2020,980.3,4.1,81,2.6,-
Trondheim - Voll,SN68860,01.03.2020,967.7,3.2,68,2.1,-
Trondheim - Voll,SN68860,02.03.2020,971.3,3.8,71,2.5,-
Trondheim - Voll,SN68860,03.03.2020,989.1,3.6,61,2.2,-
Trondheim - Voll,SN68860,04.03.2020,989.6,4.2,69,2.6,-
Trondheim - Voll,SN68860,05.03.2020,982.2,5.3,82,3.3,-
Trondheim - Voll,SN68860,06.03.2020,985.3,4.5,63,2.8,-
Trondheim - Voll,SN68860,07.03.2020,986.6,3.6,57,2.3,-
Trondheim - Voll,SN68860,08.03.2020,970.7,5.8,64,3.7,-
Trondheim - Voll,SN68860,09.03.2020,978.9,6.3,76,4,-
Trondheim - Voll,SN68860,10.03.2020,972.8,5.3,70,3.4,-
Trondheim - Voll,SN68860,11.03.2020,965,5.4,63,3.5,-
Trondheim - Voll,SN68860,12.03.2020,964.7,5.3,80,3.5,-
Trondheim - Voll,SN68860,13.03.2020,988.9,3.8,78,2.4,-
Trondheim - Voll,SN68860,14.03.2020,994.5,3.1,61,2,-
Trondheim - Voll,SN68860,15.03.2020,977.5,4.8,59,3,-
Trondheim - Voll,SN68860,16.03.2020,992.2,4.1,61,2.6,-
Trondheim - Voll,SN68860,17.03.2020,984.5,5.4,64,3.4,-
Trondheim - Voll,SN68860,18.03.2020,985.2,5.2,72,3.3,-
Trondheim - Voll,SN68860,19.03.2020,999.8,5,71,3.1,-
Trondheim - Voll,SN68860,20.03.2020,1014.6,5.1,87,3.1,-
Trondheim - Voll,SN68860,21.03.2020,1019.5,3.8,62,2.3,-
Trondheim - Voll,SN68860,22.03.2020,1013.4,3.3,49,2,-
Trondheim - Voll,SN68860,23.03.2020,1003,3.4,37,2.1,-
Trondheim - Voll,SN68860,24.03.2020,994.4,6.1,67,3.8,-
Trondheim - Voll,SN68860,25.03.2020,997.7,7.2,88,4.5,-
Trondheim - Voll,SN68860,26.03.2020,1008.4,6.4,77,4,-
Trondheim - Voll,SN68860,27.03.2020,1007.1,5.6,70,3.5,-
Trondheim - Voll,SN68860,28.03.2020,1012.6,4.5,80,2.8,-
Trondheim - Voll,SN68860,29.03.2020,1010.7,5.1,88,3.2,-
Trondheim - Voll,SN68860,30.03.2020,1011.7,4.8,79,3,-
Trondheim - Voll,SN68860,31.03.2020,997.6,6.2,80,3.9,-
Trondheim - Voll,SN68860,01.04.2020,981.7,6.2,84,3.9,-
Trondheim - Voll,SN68860,02.04.2020,962.5,4.7,74,3,-
Trondheim - Voll,SN68860,03.04.2020,979.2,4.4,81,2.8,-
Trondheim - Voll,SN68860,04.04.2020,997.3,4.4,82,2.7,-
Trondheim - Voll,SN68860,05.04.2020,1004.6,4.6,71,2.8,-
Trondheim - Voll,SN68860,06.04.2020,996.5,5.7,50,3.5,-
Trondheim - Voll,SN68860,07.04.2020,1002.7,6.1,59,3.8,-
Trondheim - Voll,SN68860,08.04.2020,995.3,5.9,70,3.7,-
Trondheim - Voll,SN68860,09.04.2020,1001.6,6,83,3.7,-
Trondheim - Voll,SN68860,10.04.2020,1007.6,6,92,3.7,-
Trondheim - Voll,SN68860,11.04.2020,998.8,6.1,77,3.8,-
Trondheim - Voll,SN68860,12.04.2020,981.3,6.7,87,4.2,-
Trondheim - Voll,SN68860,13.04.2020,997.5,4.9,81,3.1,-
Trondheim - Voll,SN68860,14.04.2020,992.6,6.4,87,4,-
Trondheim - Voll,SN68860,15.04.2020,983.4,6.7,85,4.3,-
Trondheim - Voll,SN68860,16.04.2020,994.7,5.8,82,3.6,-
Trondheim - Voll,SN68860,17.04.2020,1006.1,5.4,71,3.3,-
Trondheim - Voll,SN68860,18.04.2020,1009.9,6.5,82,4,-
Trondheim - Voll,SN68860,19.04.2020,1013.8,6.8,76,4.2,-
Trondheim - Voll,SN68860,20.04.2020,1018,6.8,75,4.2,-
Trondheim - Voll,SN68860,21.04.2020,1018.8,6.5,64,4,-
Trondheim - Voll,SN68860,22.04.2020,1015.4,6.8,63,4.2,-
Trondheim - Voll,SN68860,23.04.2020,1007.5,7.1,87,4.4,-
Trondheim - Voll,SN68860,24.04.2020,998.7,7.3,86,4.6,-
Trondheim - Voll,SN68860,25.04.2020,996,7.2,87,4.5,-
Trondheim - Voll,SN68860,26.04.2020,994.1,6.1,75,3.8,-
Trondheim - Voll,SN68860,27.04.2020,993.2,5.6,64,3.5,-
Trondheim - Voll,SN68860,28.04.2020,992.3,5.4,58,3.4,-
Trondheim - Voll,SN68860,29.04.2020,991,5,53,3.1,-
Trondheim - Voll,SN68860,30.04.2020,989.7,4.2,43,2.6,-
Trondheim - Voll,SN68860,01.05.2020,984.6,5.7,58,3.6,-
Trondheim - Voll,SN68860,02.05.2020,985.5,7,77,4.5,-
Trondheim - Voll,SN68860,03.05.2020,994.4,6.8,84,4.2,-
Trondheim - Voll,SN68860,04.05.2020,1002.3,6.4,81,4,-
Trondheim - Voll,SN68860,05.05.2020,1001.9,5.7,65,3.6,-
Trondheim - Voll,SN68860,06.05.2020,999.5,6.8,79,4.3,-
Trondheim - Voll,SN68860,07.05.2020,999.7,6.1,72,3.8,-
Trondheim - Voll,SN68860,08.05.2020,993,6.8,80,4.3,-
Trondheim - Voll,SN68860,09.05.2020,994.4,6.1,74,3.8,-
Trondheim - Voll,SN68860,10.05.2020,994.4,5.2,79,3.2,-
Trondheim - Voll,SN68860,11.05.2020,993,5.7,88,3.6,-
Trondheim - Voll,SN68860,12.05.2020,990.1,5.7,87,3.6,-
Trondheim - Voll,SN68860,13.05.2020,994.8,5.6,88,3.5,-
Trondheim - Voll,SN68860,14.05.2020,993.1,5.5,84,3.4,-
Trondheim - Voll,SN68860,15.05.2020,988.3,5.8,88,3.7,-
Trondheim - Voll,SN68860,16.05.2020,981.6,5.4,72,3.4,-
Trondheim - Voll,SN68860,17.05.2020,988.4,6.8,80,4.3,-
Trondheim - Voll,SN68860,18.05.2020,997.6,6.7,84,4.2,-
Trondheim - Voll,SN68860,19.05.2020,1001.9,6.4,78,4,-
Trondheim - Voll,SN68860,20.05.2020,1008,5.8,62,3.6,-
Trondheim - Voll,SN68860,21.05.2020,1006.6,6,52,3.7,-
Trondheim - Voll,SN68860,22.05.2020,998.3,7.9,54,4.9,-
Trondheim - Voll,SN68860,23.05.2020,988.6,7.8,51,4.9,-
Trondheim - Voll,SN68860,24.05.2020,993,8,55,5,-
Trondheim - Voll,SN68860,25.05.2020,1011.9,9.2,70,5.6,-
Trondheim - Voll,SN68860,26.05.2020,1012.3,9.5,74,5.8,-
Trondheim - Voll,SN68860,27.05.2020,1012.8,8.3,76,5.1,-
Trondheim - Voll,SN68860,28.05.2020,1015.6,7.9,74,4.8,-
Trondheim - Voll,SN68860,29.05.2020,1016.3,8.2,64,5,-
Trondheim - Voll,SN68860,30.05.2020,1017.8,10.8,65,6.7,-
Trondheim - Voll,SN68860,31.05.2020,1016.2,11,56,6.8,-
